menu_item_id,quantity_sold,sales_date,store_id
fără cartofi,1,8/7/2025,starkebab_portmall
Baiețel,1,8/7/2025,starkebab_portmall
Sos Caesar,2,8/7/2025,starkebab_portmall
Roll cu Creveți,1,8/7/2025,starkebab_portmall
Sos Alb,4,8/7/2025,starkebab_portmall
Roll Caesar ,8,8/7/2025,starkebab_portmall
Hot dog classic,11,8/7/2025,starkebab_portmall
cu ardei,6,8/7/2025,starkebab_portmall
cu TOPPING Carne Pui,4,8/7/2025,starkebab_portmall
Combo Pui Crocant,1,8/6/2025,starkebab_portmall
Starburger de Vită,1,8/6/2025,starkebab_portmall
cu Sos Harira,4,8/6/2025,starkebab_portmall
Gozleme,1,8/6/2025,starkebab_portmall
Starburger Pui,2,8/6/2025,starkebab_portmall
Cheese StarKebab,8,8/6/2025,starkebab_portmall
Star Kebab Pulled Pork,5,8/6/2025,starkebab_portmall
Hot dog classic,2,8/6/2025,starkebab_portmall
Roll cu Pui Crocant,1,8/6/2025,starkebab_portmall
Gozleme cu carne de pui,4,8/6/2025,starkebab_portmall
cu TOPPING Cașcaval_,1,8/6/2025,starkebab_portmall
Star Kebab Veggie,2,8/6/2025,starkebab_portmall
Combo Star Kebab Pui_,1,8/6/2025,starkebab_portmall
Pachet wrap livrare,1,8/6/2025,starkebab_portmall
Pită Grecească,1,8/6/2025,starkebab_portmall
Plăcintă cu vișină,2,8/6/2025,starkebab_portmall
cu TOPPING Cașcaval,2,8/6/2025,starkebab_portmall
Kids Box cu roll,7,8/6/2025,starkebab_portmall
Hot dog double,1,8/6/2025,starkebab_portmall
Fetiță,4,8/6/2025,starkebab_portmall
Pui crocant,2,8/6/2025,starkebab_portmall
Combo Star Kebab,7,8/6/2025,starkebab_portmall
Baiețel,3,8/6/2025,starkebab_portmall
cu Cartofi pai,8,8/6/2025,starkebab_portmall
Cartofi pai,6,8/6/2025,starkebab_portmall
Roll Caesar ,4,8/6/2025,starkebab_portmall
Falafel,1,8/6/2025,starkebab_portmall
Sos Tzatziki,1,8/6/2025,starkebab_portmall
cu Sos BBQ,1,8/6/2025,starkebab_portmall
cu ardei,2,8/6/2025,starkebab_portmall
cu TOPPING Carne Pui,3,8/6/2025,starkebab_portmall
Salată Caesar Pui,2,8/6/2025,starkebab_portmall
Sos Alb,6,8/6/2025,starkebab_portmall
Hot dog Pulled Pork,1,8/6/2025,starkebab_portmall
Roll Fitness,1,8/6/2025,starkebab_portmall
Bowl Tzatziki,2,8/6/2025,starkebab_portmall
cu Lipie clasica,11,8/6/2025,starkebab_portmall
cu Star Kebab Pui,6,8/6/2025,starkebab_portmall
cu Sos Alb,4,8/6/2025,starkebab_portmall
fără cartofi,1,8/6/2025,starkebab_portmall
Pachet kebab livrare,17,8/6/2025,starkebab_portmall
Platou Vânătoresc,1,8/6/2025,starkebab_portmall
cu Cheese StarKebab,1,8/6/2025,starkebab_portmall
fără castraveți murați,1,8/6/2025,starkebab_portmall
Star Sticks,7,8/6/2025,starkebab_portmall
cu TOPPING Carne Pui_,1,8/6/2025,starkebab_portmall
Star Kebab Pui,90,8/6/2025,starkebab_portmall
Plăcintă cu brânză și verdeață,4,8/6/2025,starkebab_portmall
Star Kebab Vânătoresc,2,8/6/2025,starkebab_portmall
Star Kebab Pulled Pork,10,8/5/2025,starkebab_portmall
Roll cu Pui Crocant,4,8/5/2025,starkebab_portmall
Starburger Pui,4,8/5/2025,starkebab_portmall
Sos Harira,3,8/5/2025,starkebab_portmall
Gozleme cu carne de pui,1,8/5/2025,starkebab_portmall
fără castraveți murați,1,8/5/2025,starkebab_portmall
Cartofi pai_,1,8/5/2025,starkebab_portmall
cu Sos Alb,7,8/5/2025,starkebab_portmall
fără morcov picant,1,8/5/2025,starkebab_portmall
Sos Burger,1,8/5/2025,starkebab_portmall
Star Kebab Pui_,1,8/5/2025,starkebab_portmall
cu Lipie clasica,6,8/5/2025,starkebab_portmall
Bowl Hummus,1,8/5/2025,starkebab_portmall
Kids Box cu roll,3,8/5/2025,starkebab_portmall
Star Kebab Pui,48,8/5/2025,starkebab_portmall
Plăcintă cu brânză și verdeață,2,8/5/2025,starkebab_portmall
cu Sos Harira,1,8/5/2025,starkebab_portmall
Sos Alb_,1,8/5/2025,starkebab_portmall
cu Star Kebab Pui,7,8/5/2025,starkebab_portmall
Suc Naturalis 200 ml,2,8/5/2025,starkebab_portmall
cu ardei,2,8/5/2025,starkebab_portmall
cu Star Kebab Pulled Pork,1,8/5/2025,starkebab_portmall
Roll Caesar ,1,8/5/2025,starkebab_portmall
Hot dog classic,1,8/5/2025,starkebab_portmall
Pui crocant,3,8/5/2025,starkebab_portmall
Star Kebab Veggie,1,8/5/2025,starkebab_portmall
Salată Caesar Pui,3,8/5/2025,starkebab_portmall
cu TOPPING Morcov Picant,2,8/5/2025,starkebab_portmall
Baiețel,2,8/5/2025,starkebab_portmall
Pachet kebab livrare,3,8/5/2025,starkebab_portmall
cu TOPPING Carne Pui,2,8/5/2025,starkebab_portmall
Fetiță,1,8/5/2025,starkebab_portmall
Sos Alb,2,8/5/2025,starkebab_portmall
Sos BBQ,1,8/5/2025,starkebab_portmall
cu Star Kebab Veggie,1,8/5/2025,starkebab_portmall
La Pachet,2,8/5/2025,starkebab_portmall
Combo Star Kebab,9,8/5/2025,starkebab_portmall
cu Cartofi pai,9,8/5/2025,starkebab_portmall
Hot dog double,1,8/5/2025,starkebab_portmall
Star Sticks,2,8/5/2025,starkebab_portmall
Star Sticks_,1,8/5/2025,starkebab_portmall
Salată Grecească,1,8/5/2025,starkebab_portmall
cu Sos Muștar,1,8/5/2025,starkebab_portmall
cu TOPPING Cașcaval,2,8/5/2025,starkebab_portmall
Plăcintă cu cartofi,2,8/5/2025,starkebab_portmall
Cartofi pai,4,8/5/2025,starkebab_portmall
cu Star Kebab Pui,7,8/4/2025,starkebab_portmall
cu Sos Alb,8,8/4/2025,starkebab_portmall
Plăcintă cu brânză și verdeață,2,8/4/2025,starkebab_portmall
Star Kebab Pui,76,8/4/2025,starkebab_portmall
fără roșii,1,8/4/2025,starkebab_portmall
Gozleme cu carne de pui,1,8/4/2025,starkebab_portmall
Roll cu Pui Crocant,8,8/4/2025,starkebab_portmall
Plăcintă cu vișină,1,8/4/2025,starkebab_portmall
fără varză,1,8/4/2025,starkebab_portmall
cu Lipie integrala,1,8/4/2025,starkebab_portmall
Cheese StarKebab,6,8/4/2025,starkebab_portmall
Pită Vânătorească,1,8/4/2025,starkebab_portmall
Combo Star Kebab,8,8/4/2025,starkebab_portmall
cu Cartofi pai,8,8/4/2025,starkebab_portmall
Pui crocant,2,8/4/2025,starkebab_portmall
Cartofi pai,14,8/4/2025,starkebab_portmall
Plăcintă cu cartofi,2,8/4/2025,starkebab_portmall
Roll Fitness,7,8/4/2025,starkebab_portmall
Star Sticks,2,8/4/2025,starkebab_portmall
Suc Naturalis 200 ml,2,8/4/2025,starkebab_portmall
cu Lipie clasica,22,8/4/2025,starkebab_portmall
Roll cu Creveți,3,8/4/2025,starkebab_portmall
Pachet wrap livrare,3,8/4/2025,starkebab_portmall
La Pachet,8,8/4/2025,starkebab_portmall
Pachet kebab livrare,3,8/4/2025,starkebab_portmall
Hot dog classic,5,8/4/2025,starkebab_portmall
Sos BBQ,2,8/4/2025,starkebab_portmall
Fetiță,2,8/4/2025,starkebab_portmall
Star Kebab Vânătoresc,1,8/4/2025,starkebab_portmall
cu Star Kebab Pulled Pork,1,8/4/2025,starkebab_portmall
cu TOPPING Cașcaval,1,8/4/2025,starkebab_portmall
Salată Caesar Pui,4,8/4/2025,starkebab_portmall
Baiețel,2,8/4/2025,starkebab_portmall
Salată Grecească,3,8/4/2025,starkebab_portmall
Sos Alb,7,8/4/2025,starkebab_portmall
Sos Harira,1,8/4/2025,starkebab_portmall
Hot dog Pulled Pork,2,8/4/2025,starkebab_portmall
Star Kebab Pulled Pork,5,8/4/2025,starkebab_portmall
cu ardei,7,8/4/2025,starkebab_portmall
cu TOPPING Carne Pui,5,8/4/2025,starkebab_portmall
Hot dog double,4,8/4/2025,starkebab_portmall
Kids Box cu roll,4,8/4/2025,starkebab_portmall
Roll Caesar ,2,8/4/2025,starkebab_portmall
Gozleme,2,8/4/2025,starkebab_portmall
cu ardei,1,8/3/2025,starkebab_portmall
Roll Fitness,10,8/3/2025,starkebab_portmall
Star Kebab Pui,118,8/3/2025,starkebab_portmall
Plăcintă cu cartofi,3,8/3/2025,starkebab_portmall
Suc Naturalis 200 ml,4,8/3/2025,starkebab_portmall
Hot dog double,3,8/3/2025,starkebab_portmall
Baiețel,1,8/3/2025,starkebab_portmall
cu Star Kebab Pui,9,8/3/2025,starkebab_portmall
Star Kebab Pui_,1,8/3/2025,starkebab_portmall
Sos Alb,14,8/3/2025,starkebab_portmall
cu Lipie clasica,27,8/3/2025,starkebab_portmall
cu Sos BBQ,1,8/3/2025,starkebab_portmall
Star Kebab Veggie,1,8/3/2025,starkebab_portmall
Starburger de Vită Cadou Voucher,7,8/3/2025,starkebab_portmall
Roll Caesar ,7,8/3/2025,starkebab_portmall
Pită Grecească,3,8/3/2025,starkebab_portmall
fără morcov picant,1,8/3/2025,starkebab_portmall
Fetiță,1,8/3/2025,starkebab_portmall
Gozleme cu carne de pui,3,8/3/2025,starkebab_portmall
Sos BBQ,2,8/3/2025,starkebab_portmall
Starburger Pui,6,8/3/2025,starkebab_portmall
Kids Box cu roll,2,8/3/2025,starkebab_portmall
Cartofi pai,30,8/3/2025,starkebab_portmall
Starburger de Vită,7,8/3/2025,starkebab_portmall
Pită BBQ,2,8/3/2025,starkebab_portmall
cu TOPPING Cașcaval,7,8/3/2025,starkebab_portmall
fără varză,1,8/3/2025,starkebab_portmall
Plăcintă cu vișină,2,8/3/2025,starkebab_portmall
Sos Burger,1,8/3/2025,starkebab_portmall
Starburger Grecesc,1,8/3/2025,starkebab_portmall
cu Star Kebab Pulled Pork,7,8/3/2025,starkebab_portmall
Star Sticks_,1,8/3/2025,starkebab_portmall
Star Kebab Vânătoresc,1,8/3/2025,starkebab_portmall
Salată Grecească,1,8/3/2025,starkebab_portmall
Sos Caesar,1,8/3/2025,starkebab_portmall
cu Sos Harira,1,8/3/2025,starkebab_portmall
Hot dog classic,10,8/3/2025,starkebab_portmall
Pui crocant_,1,8/3/2025,starkebab_portmall
Gozleme,1,8/3/2025,starkebab_portmall
cu Sos Muștar,1,8/3/2025,starkebab_portmall
cu Sos Sweet Chilli,2,8/3/2025,starkebab_portmall
Salată Caesar Creveți,3,8/3/2025,starkebab_portmall
cu TOPPING Carne Pui,4,8/3/2025,starkebab_portmall
Roll cu Pui Crocant,6,8/3/2025,starkebab_portmall
Combo Starburger Pui_,1,8/3/2025,starkebab_portmall
fără castraveți murați,1,8/3/2025,starkebab_portmall
cu Star Kebab Vânătoresc,1,8/3/2025,starkebab_portmall
Star Kebab Pulled Pork,23,8/3/2025,starkebab_portmall
Sos Harira,10,8/3/2025,starkebab_portmall
Plăcintă cu brânză și verdeață,6,8/3/2025,starkebab_portmall
Salată Caesar Pui,7,8/3/2025,starkebab_portmall
cu Cartofi pai,18,8/3/2025,starkebab_portmall
Pui crocant,13,8/3/2025,starkebab_portmall
Platou Vânătoresc,2,8/3/2025,starkebab_portmall
Pachet kebab livrare,7,8/3/2025,starkebab_portmall
Combo Star Kebab,17,8/3/2025,starkebab_portmall
cu Topping Ardei Iute Jalapeno,5,8/3/2025,starkebab_portmall
puțin ardei,2,8/3/2025,starkebab_portmall
cu Sos Alb,13,8/3/2025,starkebab_portmall
La Pachet,13,8/3/2025,starkebab_portmall
Cheese StarKebab,1,8/3/2025,starkebab_portmall
Cartofi pai,8,8/2/2025,starkebab_portmall
cu Sos BBQ,2,8/2/2025,starkebab_portmall
Pui crocant,3,8/2/2025,starkebab_portmall
Salată Caesar Pui,6,8/2/2025,starkebab_portmall
Platou Pui,1,8/2/2025,starkebab_portmall
Baiețel,4,8/2/2025,starkebab_portmall
Fetiță,6,8/2/2025,starkebab_portmall
Suc Naturalis 200 ml,3,8/2/2025,starkebab_portmall
Hot dog double,2,8/2/2025,starkebab_portmall
cu semințe,1,8/2/2025,starkebab_portmall
Pită Grecească,4,8/2/2025,starkebab_portmall
cu Sos Burger,1,8/2/2025,starkebab_portmall
Star Kebab Pui,105,8/2/2025,starkebab_portmall
La Pachet,1,8/2/2025,starkebab_portmall
cu Cartofi pai,10,8/2/2025,starkebab_portmall
Combo Star Kebab,10,8/2/2025,starkebab_portmall
Platou Vânătoresc,1,8/2/2025,starkebab_portmall
Roll cu Creveți,2,8/2/2025,starkebab_portmall
Pachet kebab livrare,9,8/2/2025,starkebab_portmall
puțin ardei,1,8/2/2025,starkebab_portmall
fără cartofi,2,8/2/2025,starkebab_portmall
Star Kebab Pui *,2,8/2/2025,starkebab_portmall
Salată Caesar Creveți,1,8/2/2025,starkebab_portmall
Roll cu Pui Crocant,6,8/2/2025,starkebab_portmall
cu Star Kebab Pulled Pork,4,8/2/2025,starkebab_portmall
Roll Caesar ,4,8/2/2025,starkebab_portmall
Star Kebab Veggie,2,8/2/2025,starkebab_portmall
Hot dog classic,6,8/2/2025,starkebab_portmall
Star Kebab Pulled Pork,11,8/2/2025,starkebab_portmall
cu TOPPING Carne Pui,8,8/2/2025,starkebab_portmall
Sos Alb,7,8/2/2025,starkebab_portmall
Sos Harira,1,8/2/2025,starkebab_portmall
cu ardei,2,8/2/2025,starkebab_portmall
cu Topping Ardei Iute Jalapeno,2,8/2/2025,starkebab_portmall
Starburger de Vită,13,8/2/2025,starkebab_portmall
Gozleme,3,8/2/2025,starkebab_portmall
Cheese StarKebab,4,8/2/2025,starkebab_portmall
Kids Box cu roll,10,8/2/2025,starkebab_portmall
Pită Vânătorească,1,8/2/2025,starkebab_portmall
Starburger de Vită *,1,8/2/2025,starkebab_portmall
cu TOPPING Cașcaval,9,8/2/2025,starkebab_portmall
Plăcintă cu brânză și verdeață,7,8/2/2025,starkebab_portmall
Star Kebab Vânătoresc,1,8/2/2025,starkebab_portmall
Salată Caesar Pui *,1,8/2/2025,starkebab_portmall
cu Sos Alb,6,8/2/2025,starkebab_portmall
Salată Grecească,2,8/2/2025,starkebab_portmall
cu Star Kebab Pui,6,8/2/2025,starkebab_portmall
Gozleme Vânătoresc,1,8/2/2025,starkebab_portmall
cu Sos Muștar,1,8/2/2025,starkebab_portmall
Starburger de Vită Cadou Voucher,14,8/2/2025,starkebab_portmall
cu Lipie clasica,19,8/2/2025,starkebab_portmall
Star Sticks,3,8/2/2025,starkebab_portmall
Roll Fitness,3,8/2/2025,starkebab_portmall
Starburger Grecesc,1,8/2/2025,starkebab_portmall
Plăcintă cu cartofi,3,8/2/2025,starkebab_portmall
Family Box x3_,1,8/2/2025,starkebab_portmall
cu TOPPING Carne Pui,2,8/1/2025,starkebab_portmall
La Pachet,4,8/1/2025,starkebab_portmall
Pită Grecească,1,8/1/2025,starkebab_portmall
Pachet kebab livrare,12,8/1/2025,starkebab_portmall
Cartofi pai,6,8/1/2025,starkebab_portmall
Sos Alb,5,8/1/2025,starkebab_portmall
Hot dog classic,6,8/1/2025,starkebab_portmall
Topping Carne Pui,2,8/1/2025,starkebab_portmall
Baiețel,1,8/1/2025,starkebab_portmall
Salată Caesar Pui,1,8/1/2025,starkebab_portmall
Gozleme Vânătoresc,1,8/1/2025,starkebab_portmall
cu Star Kebab Pulled Pork,1,8/1/2025,starkebab_portmall
Plăcintă cu cartofi,3,8/1/2025,starkebab_portmall
Roll Fitness,2,8/1/2025,starkebab_portmall
Star Sticks,6,8/1/2025,starkebab_portmall
cu Sos Harira,2,8/1/2025,starkebab_portmall
Pui crocant,1,8/1/2025,starkebab_portmall
cu Cheese StarKebab,2,8/1/2025,starkebab_portmall
Starburger Grecesc,1,8/1/2025,starkebab_portmall
cu Topping Ardei Iute Jalapeno,3,8/1/2025,starkebab_portmall
cu Star Kebab Pui,7,8/1/2025,starkebab_portmall
cu Sos BBQ,2,8/1/2025,starkebab_portmall
Combo Star Kebab,10,8/1/2025,starkebab_portmall
cu Cartofi pai,11,8/1/2025,starkebab_portmall
Combo Star Kebab Pulled Pork_,1,8/1/2025,starkebab_portmall
cu TOPPING Masline,1,8/1/2025,starkebab_portmall
Suc Naturalis 200 ml,3,8/1/2025,starkebab_portmall
Plăcintă cu brânză și verdeață,3,8/1/2025,starkebab_portmall
Star Kebab Pui,67,8/1/2025,starkebab_portmall
Roll cu Pui Crocant,9,8/1/2025,starkebab_portmall
Star Kebab Pulled Pork,3,8/1/2025,starkebab_portmall
Starburger Vânătoresc,1,8/1/2025,starkebab_portmall
cu TOPPING Ceapă,1,8/1/2025,starkebab_portmall
cu Sos Alb,6,8/1/2025,starkebab_portmall
Starburger Pui,1,8/1/2025,starkebab_portmall
Cheese StarKebab,5,8/1/2025,starkebab_portmall
cu Lipie clasica,17,8/1/2025,starkebab_portmall
Starburger de Vită Cadou Voucher,3,8/1/2025,starkebab_portmall
Sos Harira,1,8/1/2025,starkebab_portmall
Sos Tzatziki,1,8/1/2025,starkebab_portmall
Hot dog double,2,8/1/2025,starkebab_portmall
Salată Grecească,1,8/1/2025,starkebab_portmall
cu ardei,3,8/1/2025,starkebab_portmall
cu Lipie integrala,1,8/1/2025,starkebab_portmall
cu TOPPING Cașcaval,1,8/1/2025,starkebab_portmall
Roll Caesar ,6,8/1/2025,starkebab_portmall
Star Kebab Pui_,2,8/1/2025,starkebab_portmall
Pită BBQ,2,8/1/2025,starkebab_portmall
Kids Box cu roll,1,8/1/2025,starkebab_portmall
Pachet wrap livrare,2,8/1/2025,starkebab_portmall
cu Sos Tzatziki,1,8/1/2025,starkebab_portmall
Starburger de Vită,3,8/1/2025,starkebab_portmall
Pachet kebab livrare,13,7/31/2025,starkebab_portmall
cu Sos Tzatziki,1,7/31/2025,starkebab_portmall
cu Ardei Jalapinio 10 gr GRATIS,1,7/31/2025,starkebab_portmall
cu TOPPING Cașcaval,4,7/31/2025,starkebab_portmall
Hot dog classic,8,7/31/2025,starkebab_portmall
Sos BBQ,1,7/31/2025,starkebab_portmall
Fetiță,3,7/31/2025,starkebab_portmall
Starburger Grecesc,1,7/31/2025,starkebab_portmall
cu TOPPING Masline,1,7/31/2025,starkebab_portmall
Combo Star Kebab Pui_,1,7/31/2025,starkebab_portmall
Star Sticks,4,7/31/2025,starkebab_portmall
cu Sos Harira,1,7/31/2025,starkebab_portmall
Cartofi pai,2,7/31/2025,starkebab_portmall
Sos Burger,1,7/31/2025,starkebab_portmall
Pită BBQ,1,7/31/2025,starkebab_portmall
Roll Fitness,5,7/31/2025,starkebab_portmall
Gozleme cu carne de pui,2,7/31/2025,starkebab_portmall
Pită Grecească,2,7/31/2025,starkebab_portmall
Plăcintă cu cartofi,2,7/31/2025,starkebab_portmall
Star Kebab Pulled Pork_,1,7/31/2025,starkebab_portmall
cu TOPPING Morcov Picant,1,7/31/2025,starkebab_portmall
cu Star Kebab Pui,7,7/31/2025,starkebab_portmall
Star Kebab Pui,84,7/31/2025,starkebab_portmall
Star Kebab Veggie,1,7/31/2025,starkebab_portmall
cu Sos Alb,7,7/31/2025,starkebab_portmall
cu ardei,3,7/31/2025,starkebab_portmall
cu TOPPING Cașcaval_,1,7/31/2025,starkebab_portmall
Hot dog double,2,7/31/2025,starkebab_portmall
Roll Caesar ,2,7/31/2025,starkebab_portmall
Plăcintă cu brânză și verdeață,2,7/31/2025,starkebab_portmall
cu Lipie clasica,15,7/31/2025,starkebab_portmall
Suc Naturalis 200 ml,2,7/31/2025,starkebab_portmall
Starburger Pui,1,7/31/2025,starkebab_portmall
Kids Box cu roll,5,7/31/2025,starkebab_portmall
cu TOPPING Ceapă,1,7/31/2025,starkebab_portmall
cu Topping Ardei Iute Jalapeno,2,7/31/2025,starkebab_portmall
Pui crocant,2,7/31/2025,starkebab_portmall
Cheese StarKebab,3,7/31/2025,starkebab_portmall
Sos Harira,2,7/31/2025,starkebab_portmall
Star Kebab Pulled Pork,9,7/31/2025,starkebab_portmall
cu Cartofi pai,9,7/31/2025,starkebab_portmall
Combo Star Kebab,8,7/31/2025,starkebab_portmall
Salată Caesar Creveți,1,7/31/2025,starkebab_portmall
Sos Alb,3,7/31/2025,starkebab_portmall
cu TOPPING Carne Pui,4,7/31/2025,starkebab_portmall
Star Kebab Pulled Pork *,1,7/31/2025,starkebab_portmall
cu Star Kebab Pulled Pork,1,7/31/2025,starkebab_portmall
Sos Caesar,1,7/31/2025,starkebab_portmall
Baiețel,2,7/31/2025,starkebab_portmall
Roll cu Pui Crocant,6,7/31/2025,starkebab_portmall
Salată Caesar Pui,4,7/31/2025,starkebab_portmall
Star Kebab Vânătoresc,1,7/30/2025,starkebab_portmall
Combo Starburger,1,7/30/2025,starkebab_portmall
Pachet kebab livrare,8,7/30/2025,starkebab_portmall
Salată Caesar Creveți,1,7/30/2025,starkebab_portmall
cu TOPPING Carne Pui,1,7/30/2025,starkebab_portmall
Roll cu Pui Crocant,4,7/30/2025,starkebab_portmall
fără cartofi,1,7/30/2025,starkebab_portmall
Pachet wrap livrare,2,7/30/2025,starkebab_portmall
Star Kebab Pulled Pork,2,7/30/2025,starkebab_portmall
Sos Harira,2,7/30/2025,starkebab_portmall
Platou Pui,1,7/30/2025,starkebab_portmall
Star Kebab Veggie,2,7/30/2025,starkebab_portmall
Creveți cu sos (6 buc),2,7/30/2025,starkebab_portmall
Kids Box cu roll,1,7/30/2025,starkebab_portmall
Hot dog classic,2,7/30/2025,starkebab_portmall
Starburger Pui,2,7/30/2025,starkebab_portmall
Roll Fitness,1,7/30/2025,starkebab_portmall
Roll Caesar ,3,7/30/2025,starkebab_portmall
Suc Naturalis 200 ml,2,7/30/2025,starkebab_portmall
Baiețel,1,7/30/2025,starkebab_portmall
Combo Star Kebab,4,7/30/2025,starkebab_portmall
Star Kebab Pui,29,7/30/2025,starkebab_portmall
Plăcintă cu cartofi,3,7/30/2025,starkebab_portmall
cu Cartofi pai,5,7/30/2025,starkebab_portmall
Cartofi pai,1,7/30/2025,starkebab_portmall
Salată Caesar Pui,2,7/30/2025,starkebab_portmall
cu Starburger Pui,1,7/30/2025,starkebab_portmall
cu Sos Alb,3,7/30/2025,starkebab_portmall
La Pachet,5,7/30/2025,starkebab_portmall
Plăcintă cu brânză și verdeață,5,7/30/2025,starkebab_portmall
cu Sos BBQ,1,7/30/2025,starkebab_portmall
cu Star Kebab Pui,3,7/30/2025,starkebab_portmall
cu Lipie clasica,8,7/30/2025,starkebab_portmall
cu Sos Sweet Chilli,1,7/30/2025,starkebab_portmall
Star Sticks,1,7/30/2025,starkebab_portmall
cu Cheese StarKebab,1,7/30/2025,starkebab_portmall
Bowl Hummus,1,7/29/2025,starkebab_portmall
Kids Box cu roll,4,7/29/2025,starkebab_portmall
Gozleme,2,7/29/2025,starkebab_portmall
Roll cu Pui Crocant,2,7/29/2025,starkebab_portmall
Star Kebab Veggie,1,7/29/2025,starkebab_portmall
Gozleme cu carne de pui,1,7/29/2025,starkebab_portmall
fără castraveți murați,1,7/29/2025,starkebab_portmall
Star Kebab Pulled Pork,16,7/29/2025,starkebab_portmall
Sos Harira,1,7/29/2025,starkebab_portmall
Hot dog classic,6,7/29/2025,starkebab_portmall
Star Kebab Pui,50,7/29/2025,starkebab_portmall
Star Kebab Vânătoresc,1,7/29/2025,starkebab_portmall
cu Lipie clasica,12,7/29/2025,starkebab_portmall
Suc Naturalis 200 ml,1,7/29/2025,starkebab_portmall
Star Sticks,3,7/29/2025,starkebab_portmall
cu Star Kebab Pui,1,7/29/2025,starkebab_portmall
Pachet kebab livrare,4,7/29/2025,starkebab_portmall
cu semințe,1,7/29/2025,starkebab_portmall
cu Sos Alb,1,7/29/2025,starkebab_portmall
Plăcintă cu brânză și verdeață,4,7/29/2025,starkebab_portmall
cu crutoane,1,7/29/2025,starkebab_portmall
Salată Caesar Pui *,1,7/29/2025,starkebab_portmall
Pui crocant,1,7/29/2025,starkebab_portmall
cu Cartofi pai,1,7/29/2025,starkebab_portmall
Combo Star Kebab,1,7/29/2025,starkebab_portmall
Sos Alb,5,7/29/2025,starkebab_portmall
Hot dog Pulled Pork,1,7/29/2025,starkebab_portmall
Platou Pui,1,7/29/2025,starkebab_portmall
Salată Caesar Pui,1,7/29/2025,starkebab_portmall
Cartofi pai,5,7/29/2025,starkebab_portmall
Roll Caesar ,5,7/29/2025,starkebab_portmall
Plăcintă cu cartofi,1,7/29/2025,starkebab_portmall
Roll Fitness,3,7/29/2025,starkebab_portmall
cu TOPPING Carne Pui,1,7/29/2025,starkebab_portmall
Topping Carne Pui,1,7/29/2025,starkebab_portmall
cu ardei,2,7/29/2025,starkebab_portmall
Pachet wrap livrare,4,7/29/2025,starkebab_portmall
Hot dog double,1,7/29/2025,starkebab_portmall
Salată Grecească,1,7/29/2025,starkebab_portmall
cu Lipie integrala,1,7/29/2025,starkebab_portmall
Fetiță,4,7/29/2025,starkebab_portmall
Plăcintă cu vișină,2,7/29/2025,starkebab_portmall
Plăcintă cu brânză și verdeață,3,7/28/2025,starkebab_portmall
